season,week,is_playoff,is_neutral,home_completion_pct,home_passing_yds_pg,home_passing_tds_pg,home_passing_cpoe,home_sacks_pg,home_carries_pg,home_rushing_yds_pg,home_rushing_tds_pg,home_rushing_epa_pg,home_targets_pg,home_receiving_yds_pg,home_receiving_tds_pg,home_receiving_epa_pg,home_turnovers_pg,home_penalty_yds_pg,home_dst_tds_pg,home_passing_yds_allowed_pg,home_passing_tds_allowed_pg,home_rushing_yds_allowed_pg,home_rushing_tds_allowed_pg,home_receiving_yds_allowed_pg,home_receiving_tds_allowed_pg,away_completion_pct,away_passing_yds_pg,away_passing_tds_pg,away_passing_cpoe,away_sacks_pg,away_carries_pg,away_rushing_yds_pg,away_rushing_tds_pg,away_rushing_epa_pg,away_targets_pg,away_receiving_yds_pg,away_receiving_tds_pg,away_receiving_epa_pg,away_turnovers_pg,away_penalty_yds_pg,away_dst_tds_pg,away_passing_yds_allowed_pg,away_passing_tds_allowed_pg,away_rushing_yds_allowed_pg,away_rushing_tds_allowed_pg,away_receiving_yds_allowed_pg,away_receiving_tds_allowed_pg,home_spread_covered,home_win,home_rest,away_rest,spread
2017,15,0,0,0.634920634920635,292.0,1.8461538461538463,2.6950132088586307,1.4615384615384615,26.923076923076923,99.6923076923077,0.5384615384615384,-2.7141667650357983,38.30769230769231,292.0,1.8461538461538463,7.694623501222978,1.2307692307692308,61.07692307692308,0.07692307692307693,223.46153846153845,1.2307692307692308,102.92307692307692,0.8461538461538461,223.46153846153845,1.2307692307692308,0.6756198347107437,300.15384615384613,2.076923076923077,5.045906438392604,2.230769230769231,27.153846153846153,113.23076923076923,0.8461538461538461,-2.1714253928430733,37.07692307692308,300.15384615384613,2.076923076923077,14.445852962054081,0.7692307692307693,59.38461538461539,0.07692307692307693,271.15384615384613,1.6923076923076923,120.6923076923077,0.38461538461538464,271.15384615384613,1.6923076923076923,0,0,7,6,-2.5
2017,15,0,0,0.5788423153692615,255.3846153846154,0.7692307692307693,-4.016361966530645,3.0,24.692307692307693,100.84615384615384,0.7692307692307693,-1.666339747845426,38.0,255.3846153846154,0.7692307692307693,1.6210391254764458,1.3846153846153846,63.61538461538461,0.0,242.3846153846154,1.7692307692307692,121.3076923076923,0.7692307692307693,242.3846153846154,1.7692307692307692,0.6178660049627791,211.07692307692307,0.8461538461538461,0.8786555933889341,2.3076923076923075,26.923076923076923,117.6923076923077,1.3076923076923077,-0.8785164932879501,30.23076923076923,211.07692307692307,0.8461538461538461,-0.9617889804487537,1.6153846153846154,53.38461538461539,0.0,251.3846153846154,1.6923076923076923,90.0,0.38461538461538464,251.3846153846154,1.6923076923076923,0,1,7,7,2.5
2017,15,0,0,0.6138211382113821,275.2307692307692,1.6153846153846154,0.9483522284921182,2.3076923076923075,24.53846153846154,91.53846153846153,0.46153846153846156,-2.1799529514023916,37.38461538461539,275.2307692307692,1.6153846153846154,5.734263033805833,1.5384615384615383,50.38461538461539,0.07692307692307693,283.7692307692308,1.5384615384615385,113.23076923076923,1.0769230769230769,283.7692307692308,1.5384615384615385,0.6602870813397129,256.0769230769231,1.3846153846153846,4.670250176998503,1.3076923076923077,26.846153846153847,116.84615384615384,0.8461538461538461,-2.085916870705975,31.53846153846154,256.0769230769231,1.3846153846153846,7.491835028784393,1.153846153846154,54.38461538461539,0.0,231.30769230769232,1.3076923076923077,108.3076923076923,0.6153846153846154,231.30769230769232,1.3076923076923077,2,0,8,11,-7.0
2017,16,0,0,0.6410788381742739,199.64285714285714,1.1428571428571428,-0.71517768983843,1.7857142857142858,28.714285714285715,116.78571428571429,0.9285714285714286,-2.306680752746601,34.0,199.64285714285714,1.1428571428571428,0.6000554428159489,1.1428571428571428,48.357142857142854,0.3571428571428571,233.14285714285714,1.0,110.07142857142857,0.8571428571428571,233.14285714285714,1.0,0.5920745920745921,206.92857142857142,0.7857142857142857,-3.722897733784475,3.7857142857142856,27.928571428571427,101.57142857142857,0.7142857142857143,-2.7262536288986507,29.642857142857142,206.92857142857142,0.7857142857142857,0.7338218400488309,1.0714285714285714,52.857142857142854,0.07142857142857142,266.2857142857143,1.5,124.21428571428571,1.0,266.2857142857143,1.5,0,1,6,9,13.5
2017,16,0,0,0.6428571428571429,229.21428571428572,1.7142857142857142,0.10243382834464367,3.2857142857142856,23.928571428571427,107.71428571428571,0.9285714285714286,1.6269471175657018,34.5,229.21428571428572,1.7142857142857142,4.765218713450971,1.2857142857142856,45.857142857142854,0.07142857142857142,255.64285714285714,1.8571428571428572,116.42857142857143,0.6428571428571429,255.64285714285714,1.8571428571428572,0.6807610993657506,257.2142857142857,1.6428571428571428,4.378128831421294,1.5714285714285714,30.857142857142858,121.28571428571429,0.9285714285714286,-4.211033994800244,33.42857142857143,257.2142857142857,1.6428571428571428,7.343328161052065,1.0,59.714285714285715,0.07142857142857142,215.78571428571428,0.9285714285714286,85.28571428571429,0.7142857142857143,215.78571428571428,0.9285714285714286,0,0,6,6,-8.5
2017,16,0,0,0.5963718820861678,212.78571428571428,1.5,-1.9066343054209025,2.2142857142857144,31.071428571428573,135.71428571428572,1.0,-2.2929512979122117,30.928571428571427,212.78571428571428,1.5,4.786935812618599,1.2142857142857142,42.642857142857146,0.07142857142857142,234.64285714285714,1.6428571428571428,91.64285714285714,0.5,234.64285714285714,1.6428571428571428,0.6242884250474383,276.92857142857144,1.7142857142857142,2.3774656986081704,2.2857142857142856,24.071428571428573,91.0,0.42857142857142855,-2.4584826038783705,37.07142857142857,276.92857142857144,1.7142857142857142,6.599050538679275,1.5,50.57142857142857,0.07142857142857142,278.64285714285717,1.5,119.5,1.0714285714285714,278.64285714285717,1.5,0,1,7,6,10.0
2017,16,0,0,0.6222760290556901,193.85714285714286,0.9285714285714286,-2.064192204001429,2.357142857142857,26.857142857142858,118.64285714285714,0.7142857142857143,-2.2931092840623037,29.214285714285715,193.85714285714286,0.9285714285714286,1.5456957792992527,1.4999999999999998,57.285714285714285,0.21428571428571427,234.42857142857142,1.2142857142857142,107.64285714285714,0.5714285714285714,234.42857142857142,1.2142857142857142,0.547244094488189,217.21428571428572,0.9285714285714286,-4.328754980852496,3.0714285714285716,24.071428571428573,109.71428571428571,0.7142857142857143,-0.04959854264501625,35.714285714285715,217.21428571428572,0.9285714285714286,-4.403991729593303,2.4285714285714284,56.214285714285715,0.07142857142857142,246.35714285714286,1.9285714285714286,96.07142857142857,0.6428571428571429,246.35714285714286,1.9285714285714286,2,1,8,7,5.5
2017,16,0,0,0.5976470588235294,209.0,1.5,-1.4320515015968376,2.5714285714285716,22.357142857142858,77.0,0.35714285714285715,-3.6436673327953844,29.071428571428573,209.0,1.5,2.342504476503904,1.357142857142857,64.78571428571429,0.14285714285714285,232.21428571428572,1.2142857142857142,131.5,0.7857142857142857,232.21428571428572,1.2142857142857142,0.6620553359683794,281.7142857142857,1.7857142857142858,1.9299650166471964,3.0714285714285716,22.714285714285715,77.35714285714286,0.5714285714285714,-5.664163555172479,35.857142857142854,281.7142857142857,1.7857142857142858,8.174627567042931,1.4999999999999998,59.42857142857143,0.3571428571428571,263.5,1.3571428571428572,111.07142857142857,1.2142857142857142,263.5,1.3571428571428572,2,1,7,8,-3.0
2017,16,0,0,0.6752136752136753,267.0,1.7857142857142858,4.665596221006139,2.4285714285714284,24.571428571428573,120.71428571428571,0.6428571428571429,0.3647899169976692,32.42857142857143,267.0,1.7857142857142858,9.14853605687267,0.6428571428571428,68.85714285714286,0.07142857142857142,256.5,1.4285714285714286,122.92857142857143,1.0714285714285714,256.5,1.4285714285714286,0.623076923076923,231.07142857142858,1.5714285714285714,-0.0905097876056576,2.2857142857142856,23.0,88.28571428571429,0.21428571428571427,-3.883589260525305,36.285714285714285,231.07142857142858,1.5714285714285714,-0.5411609357119997,1.7857142857142856,66.71428571428571,0.07142857142857142,234.28571428571428,1.7142857142857142,109.92857142857143,0.8571428571428571,234.28571428571428,1.7142857142857142,2,1,8,7,11.0
2017,16,0,0,0.6724470134874759,300.0,2.0,4.883815301423176,2.2142857142857144,26.571428571428573,110.64285714285714,0.9285714285714286,-1.6555040149175224,36.92857142857143,300.0,2.0,14.151013042731654,0.7857142857142856,55.42857142857143,0.07142857142857142,271.85714285714283,1.7142857142857142,122.28571428571429,0.42857142857142855,271.85714285714283,1.7142857142857142,0.6048780487804879,184.28571428571428,1.0714285714285714,-0.4457207118394013,2.642857142857143,30.785714285714285,129.07142857142858,0.7857142857142857,-2.2490828255037973,28.785714285714285,184.28571428571428,1.0714285714285714,1.3991614714942762,1.1428571428571428,53.142857142857146,0.0,239.21428571428572,0.7857142857142857,122.0,1.3571428571428572,239.21428571428572,0.7857142857142857,2,1,7,7,11.0
2017,16,0,0,0.7175732217573221,275.0,1.5,5.100132517997339,1.2142857142857142,27.642857142857142,135.14285714285714,1.5,0.8840923301860941,33.642857142857146,275.0,1.5,8.243662583657498,1.0714285714285714,63.857142857142854,0.21428571428571427,230.92857142857142,1.4285714285714286,115.0,0.6428571428571429,230.92857142857142,1.4285714285714286,0.6525612472160356,252.92857142857142,1.3571428571428572,4.236622628354093,1.2857142857142858,27.428571428571427,122.85714285714286,0.8571428571428571,-1.196536433872845,31.428571428571427,252.92857142857142,1.3571428571428572,7.531889590179162,1.0714285714285714,54.785714285714285,0.0,236.14285714285714,1.4285714285714286,106.57142857142857,0.5714285714285714,236.14285714285714,1.4285714285714286,2,1,7,6,5.5
2017,16,0,0,0.647982062780269,225.0,1.3571428571428572,2.6878737105775605,2.857142857142857,27.0,104.64285714285714,0.8571428571428571,-2.6816768584305746,30.857142857142858,225.0,1.3571428571428572,5.402803602514572,1.2857142857142856,65.5,0.0,244.21428571428572,1.9285714285714286,117.92857142857143,0.7857142857142857,244.21428571428572,1.9285714285714286,0.6245059288537549,276.7142857142857,1.7142857142857142,0.7315105194525522,1.2142857142857142,25.642857142857142,99.35714285714286,0.6428571428571429,-2.3844764490063888,35.57142857142857,276.7142857142857,1.7142857142857142,7.468911647942584,1.0714285714285714,55.857142857142854,0.21428571428571427,218.21428571428572,1.1428571428571428,128.28571428571428,0.7142857142857143,218.21428571428572,1.1428571428571428,2,0,7,8,-7.5
2017,16,0,0,0.6238532110091742,213.21428571428572,0.9285714285714286,1.5954123066713621,2.2142857142857144,27.0,115.71428571428571,1.2142857142857142,-0.9759277220305974,30.428571428571427,213.21428571428572,0.9285714285714286,-0.17702197136805786,1.5714285714285712,51.142857142857146,0.0,260.64285714285717,1.6428571428571428,87.21428571428571,0.35714285714285715,260.64285714285717,1.6428571428571428,0.6247191011235955,253.78571428571428,1.7142857142857142,-0.5653559933913044,1.7142857142857142,28.714285714285715,123.92857142857143,1.1428571428571428,-1.137652739447253,31.285714285714285,253.78571428571428,1.7142857142857142,7.825577847928449,0.9285714285714284,59.42857142857143,0.42857142857142855,230.85714285714286,1.3571428571428572,120.78571428571429,0.8571428571428571,230.85714285714286,1.3571428571428572,2,0,7,7,-5.5
2017,16,0,0,0.6609442060085837,259.7142857142857,1.7142857142857142,2.8733828958725844,2.7142857142857144,25.428571428571427,92.85714285714286,0.6428571428571429,-3.542091992885991,32.857142857142854,259.7142857142857,1.7142857142857142,6.470272540639509,1.2142857142857142,47.285714285714285,0.14285714285714285,240.5,1.5714285714285714,123.35714285714286,0.7857142857142857,240.5,1.5714285714285714,0.5814889336016097,230.07142857142858,1.2142857142857142,-1.4682629527977689,3.0714285714285716,28.5,113.07142857142857,0.5,-3.0350750055544475,34.5,230.07142857142858,1.2142857142857142,-0.2613104642611686,1.857142857142857,58.92857142857143,0.14285714285714285,200.14285714285714,1.8571428571428572,88.07142857142857,0.5,200.14285714285714,1.8571428571428572,2,1,7,10,3.0
2017,16,0,0,0.5900735294117647,264.35714285714283,0.7857142857142857,-2.9214593369418957,3.0,24.5,97.28571428571429,0.7142857142857143,-2.0164687111583883,38.285714285714285,264.35714285714283,0.7857142857142857,2.873669188101224,1.2857142857142856,64.07142857142857,0.0,242.28571428571428,1.7857142857142858,119.07142857142857,0.7142857142857143,242.28571428571428,1.7857142857142858,0.6072234762979685,226.85714285714286,1.3571428571428572,-1.7501711505024098,1.5,33.92857142857143,149.07142857142858,1.1428571428571428,-1.4304345657835162,30.928571428571427,226.85714285714286,1.3571428571428572,6.451707044085992,1.0,56.857142857142854,0.21428571428571427,192.71428571428572,1.0,115.21428571428571,0.42857142857142855,192.71428571428572,1.0,2,1,7,7,-4.0
2017,16,0,0,0.5727788279773157,257.42857142857144,1.2857142857142858,-3.2982510043750453,3.5,24.928571428571427,85.42857142857143,0.35714285714285715,-5.348514359605965,37.5,257.42857142857144,1.2857142857142858,-0.06657755737286866,1.5714285714285712,57.857142857142854,0.07142857142857142,236.57142857142858,1.5714285714285714,92.14285714285714,0.8571428571428571,236.57142857142858,1.5714285714285714,0.6280373831775701,234.64285714285714,1.3571428571428572,-3.2058812040703804,2.2142857142857144,23.571428571428573,89.0,0.35714285714285715,-2.9254284703343,37.92857142857143,234.64285714285714,1.3571428571428572,2.0390956846397996,1.2857142857142856,54.92857142857143,0.14285714285714285,272.2142857142857,2.142857142857143,128.42857142857142,0.6428571428571429,272.2142857142857,2.142857142857143,2,1,7,7,3.0
2017,16,0,0,0.6317016317016317,211.85714285714286,1.5,0.5450603566972629,1.9285714285714286,29.857142857142858,136.64285714285714,1.2857142857142858,2.7783328638265923,30.071428571428573,211.85714285714286,1.5,2.324925429491841,1.0714285714285714,57.142857142857146,0.14285714285714285,248.57142857142858,1.8571428571428572,108.42857142857143,0.5,248.57142857142858,1.8571428571428572,0.6099009900990099,261.7857142857143,2.142857142857143,4.793904031489191,2.642857142857143,25.5,103.71428571428571,0.2857142857142857,-2.4877861133369796,34.142857142857146,261.7857142857143,2.142857142857143,7.363718996075799,1.2142857142857142,78.57142857142857,0.14285714285714285,235.0,1.2857142857142858,112.85714285714286,0.9285714285714286,235.0,1.2857142857142858,0,0,7,7,4.5
2017,16,0,0,0.5723140495867769,243.85714285714286,1.9285714285714286,-2.1391789207566663,3.2142857142857144,28.071428571428573,112.92857142857143,0.5,-2.098100063166439,34.07142857142857,243.85714285714286,1.9285714285714286,4.6617462112441705,1.7857142857142856,66.85714285714286,0.14285714285714285,261.35714285714283,1.9285714285714286,106.92857142857143,0.7857142857142857,261.35714285714283,1.9285714285714286,0.6404494382022471,291.2142857142857,1.8571428571428572,3.2886935137383992,1.5,27.214285714285715,102.78571428571429,0.5714285714285714,-2.4671031454693675,37.714285714285715,291.2142857142857,1.8571428571428572,8.189061608584833,1.2142857142857142,61.214285714285715,0.07142857142857142,228.78571428571428,1.2142857142857142,101.07142857142857,0.9285714285714286,228.78571428571428,1.2142857142857142,0,0,8,8,-8.0
2017,17,0,0,0.6543438077634011,276.46666666666664,1.7333333333333334,1.4092671309505256,3.0,22.666666666666668,78.0,0.6,-4.9941156056244305,35.733333333333334,276.46666666666664,1.7333333333333334,7.626932525474205,1.4666666666666666,60.4,0.33333333333333337,261.8,1.3333333333333333,113.13333333333334,1.2,261.8,1.3333333333333333,0.6264150943396226,222.6,1.6,-0.9719845677660698,3.1333333333333333,23.933333333333334,108.06666666666666,0.8666666666666667,1.4576770419328813,34.86666666666667,222.6,1.6,2.8909477907633043,1.3333333333333333,48.06666666666667,0.06666666666666667,247.86666666666667,1.8,116.13333333333334,0.6,247.86666666666667,1.8,2,1,7,8,7.5
2017,17,0,0,0.5844155844155844,207.46666666666667,0.8,-4.571921723615405,3.6666666666666665,27.666666666666668,101.0,0.6666666666666666,-2.6162691249266037,29.866666666666667,207.46666666666667,0.8,1.1529969414880603,1.0,50.6,0.06666666666666667,264.3333333333333,1.5333333333333334,122.8,0.9333333333333333,264.3333333333333,1.5333333333333334,0.5688622754491018,233.8,1.8666666666666667,-3.090259188618424,3.466666666666667,28.066666666666666,117.13333333333334,0.4666666666666667,-1.7313153478393866,32.86666666666667,233.8,1.8666666666666667,3.9865064065536897,1.7999999999999998,67.73333333333333,0.13333333333333333,259.0,1.9333333333333333,106.73333333333333,0.8666666666666667,259.0,1.9333333333333333,2,1,8,6,5.5
2017,17,0,0,0.6746987951807228,249.33333333333334,1.6,3.9496948366489284,1.6666666666666667,31.0,120.66666666666667,0.8666666666666667,-4.242844094512017,32.86666666666667,249.33333333333334,1.6,7.033653799731008,0.9333333333333333,56.4,0.06666666666666667,210.06666666666666,0.8666666666666667,87.13333333333334,0.6666666666666666,210.06666666666666,0.8666666666666667,0.6215596330275229,193.8,0.8666666666666667,-2.3917997242746956,2.533333333333333,27.133333333333333,117.2,0.8666666666666667,-1.9989168877258892,28.8,193.8,0.8666666666666667,1.8318327853949328,1.4,55.13333333333333,0.2,230.93333333333334,1.1333333333333333,105.53333333333333,0.5333333333333333,230.93333333333334,1.1333333333333333,0,1,8,7,13.5
2017,17,0,0,0.676416819012797,294.93333333333334,2.0,5.10260781258402,2.2,27.333333333333332,116.13333333333334,1.0,-1.1841859854571575,36.333333333333336,294.93333333333334,2.0,13.553398818495662,0.7999999999999999,52.4,0.06666666666666667,272.46666666666664,1.6,119.73333333333333,0.4,272.46666666666664,1.6,0.6413502109704641,217.93333333333334,1.2666666666666666,1.8140891019287337,2.8666666666666667,27.2,110.8,0.8666666666666667,-2.63545857023511,30.666666666666668,217.93333333333334,1.2666666666666666,4.347229998204158,1.3333333333333333,63.4,0.0,247.26666666666668,1.8666666666666667,116.0,0.8,247.26666666666668,1.8666666666666667,2,1,7,7,17.0
2017,17,0,0,0.6258620689655172,236.53333333333333,1.2666666666666666,-3.422315743070098,2.2,23.333333333333332,85.93333333333334,0.3333333333333333,-3.6112711018170964,38.333333333333336,236.53333333333333,1.2666666666666666,1.409737605484317,1.4000000000000001,58.0,0.13333333333333333,269.4,2.1333333333333333,124.8,0.6,269.4,2.1333333333333333,0.6500994035785289,262.3333333333333,1.8,2.2661840299535014,2.533333333333333,25.666666666666668,92.46666666666667,0.6,-4.098733221301625,33.13333333333333,262.3333333333333,1.8,6.614366491823796,1.2666666666666666,46.46666666666667,0.13333333333333333,237.33333333333334,1.4666666666666666,125.73333333333333,0.8,237.33333333333334,1.4666666666666666,2,1,7,7,-5.0
2017,17,0,0,0.6,252.93333333333334,2.533333333333333,0.3220969453917662,2.2,30.333333333333332,136.33333333333334,0.6,-1.694697422810726,34.86666666666667,252.93333333333334,2.533333333333333,10.228405306854786,1.0666666666666667,60.86666666666667,0.06666666666666667,246.93333333333334,1.5333333333333334,75.86666666666666,0.4666666666666667,246.93333333333334,1.5333333333333334,0.630669546436285,209.8,1.4,0.018555846936233186,2.066666666666667,29.866666666666667,136.06666666666666,1.2,2.7084628961867234,30.333333333333332,209.8,1.4,1.2428952645045228,1.2,58.333333333333336,0.13333333333333333,238.2,1.8666666666666667,106.26666666666667,0.4666666666666667,238.2,1.8666666666666667,0,0,6,7,-3.5
2017,17,0,0,0.6418439716312057,286.8666666666667,1.8666666666666667,2.9361487499701977,1.4,27.266666666666666,102.86666666666666,0.6666666666666666,-2.332718755488677,37.2,286.8666666666667,1.8666666666666667,8.442119575321682,1.1333333333333333,58.733333333333334,0.06666666666666667,219.73333333333332,1.2,106.06666666666666,0.8666666666666667,219.73333333333332,1.2,0.5441176470588236,214.86666666666667,0.8666666666666667,-4.749361231560889,2.933333333333333,23.8,107.46666666666667,0.6666666666666666,-0.13859352668521438,35.733333333333334,214.86666666666667,0.8666666666666667,-5.211478607299594,2.466666666666667,56.46666666666667,0.06666666666666667,242.8,1.8,96.13333333333334,0.8,242.8,1.8,0,1,6,7,5.0
2017,17,0,0,0.6494845360824741,255.26666666666668,1.3333333333333333,3.744265271791768,1.5333333333333334,26.933333333333334,119.13333333333334,0.8,-2.1375710819364944,31.666666666666668,255.26666666666668,1.3333333333333333,7.706817662440282,1.1333333333333333,57.2,0.0,236.33333333333334,1.4,105.2,0.6,236.33333333333334,1.4,0.5974304068522485,209.26666666666668,1.4,-1.7326563014923835,2.2,31.066666666666666,134.33333333333334,1.0,-2.315986632899753,30.6,209.26666666666668,1.4,4.1467672201203944,1.2,43.13333333333333,0.13333333333333333,243.46666666666667,1.6,89.93333333333334,0.4666666666666667,243.46666666666667,1.6,2,1,7,7,5.0
2017,17,0,0,0.6500000000000001,202.13333333333333,1.2,-0.30914642193712527,1.7333333333333334,28.933333333333334,115.86666666666666,0.8666666666666667,-2.2440067420951153,34.266666666666666,202.13333333333333,1.2,1.2330552441859206,1.0666666666666667,46.8,0.33333333333333337,231.93333333333334,1.0,108.93333333333334,0.8,231.93333333333334,1.0,0.6030042918454936,210.93333333333334,1.4666666666666666,-1.2606658314299695,2.6,23.133333333333333,81.33333333333333,0.4,-3.446885230066816,29.8,210.93333333333334,1.4666666666666666,2.419393582802344,1.3333333333333333,64.46666666666667,0.13333333333333333,230.26666666666668,1.2,128.53333333333333,0.8,230.26666666666668,1.2,0,0,8,7,8.0
2017,17,0,0,0.5813084112149534,227.6,1.1333333333333333,-1.9952306196080598,3.1333333333333333,28.533333333333335,116.13333333333334,0.5333333333333333,-2.3116409977539005,34.666666666666664,227.6,1.1333333333333333,-1.2703763768721297,1.9333333333333331,57.0,0.13333333333333333,206.73333333333332,1.9333333333333333,88.0,0.4666666666666667,206.73333333333332,1.9333333333333333,0.6725838264299804,269.46666666666664,1.7333333333333334,4.6373629290280824,2.3333333333333335,25.2,119.53333333333333,0.6666666666666666,-0.1860652299315729,32.86666666666667,269.46666666666664,1.7333333333333334,9.61673404085958,0.6,66.93333333333334,0.06666666666666667,258.46666666666664,1.4,118.66666666666667,1.0,258.46666666666664,1.4,0,0,7,7,3.0
2017,17,0,0,0.6198347107438017,256.93333333333334,1.8666666666666667,-0.7551010812360881,1.6666666666666667,28.533333333333335,123.4,1.0666666666666667,-1.4944411987606538,31.733333333333334,256.93333333333334,1.8666666666666667,8.304685951224785,0.9333333333333333,58.4,0.4,233.8,1.2666666666666666,119.2,0.8666666666666667,233.8,1.2666666666666666,0.5958188153310104,262.8666666666667,0.8666666666666667,-2.126772753935152,2.8666666666666667,25.2,99.53333333333333,0.8666666666666667,-1.550618308459031,37.733333333333334,262.8666666666667,0.8666666666666667,3.575116866053845,1.2666666666666666,64.33333333333333,0.06666666666666667,251.6,1.8,117.26666666666667,0.8,251.6,1.8,0,0,7,7,-6.5
2017,17,0,0,0.6146953405017921,234.73333333333332,1.5333333333333334,-0.7101495168240286,2.1333333333333333,22.533333333333335,86.33333333333333,0.2,-3.7413619514008785,36.333333333333336,234.73333333333332,1.5333333333333334,-0.8182562629553238,1.7999999999999998,67.26666666666667,0.06666666666666667,238.93333333333334,1.6666666666666667,109.46666666666667,0.8666666666666667,238.93333333333334,1.6666666666666667,0.6004464285714286,190.73333333333332,1.0,-0.8517650255157451,2.8666666666666667,30.333333333333332,126.06666666666666,0.7333333333333333,-2.1912860298455445,29.4,190.73333333333332,1.0,1.682362795506918,1.0666666666666667,55.13333333333333,0.06666666666666667,238.2,0.8666666666666667,126.73333333333333,1.4,238.2,0.8666666666666667,0,0,7,7,-2.5
2017,17,0,0,0.612167300380228,250.53333333333333,2.1333333333333333,5.2085972145156445,2.6666666666666665,25.8,101.86666666666666,0.26666666666666666,-2.6244905285308895,33.2,250.53333333333333,2.1333333333333333,7.112246372344875,1.1333333333333333,82.8,0.2,231.4,1.2,113.86666666666666,0.8666666666666667,231.4,1.2,0.574468085106383,255.6,1.3333333333333333,-3.081451507498906,3.4,25.066666666666666,84.66666666666667,0.3333333333333333,-5.3727071674807005,37.266666666666666,255.6,1.3333333333333333,-0.23319149697041439,1.5999999999999999,57.0,0.06666666666666667,238.33333333333334,1.4666666666666666,88.86666666666666,0.8,238.33333333333334,1.4666666666666666,0,0,7,7,8.0
2017,17,0,0,0.631768953068592,282.93333333333334,1.6666666666666667,3.8117299478697166,2.533333333333333,24.066666666666666,89.33333333333333,0.4,-3.0383770787730713,36.4,282.93333333333334,1.6666666666666667,7.792609264326927,1.5999999999999999,52.0,0.06666666666666667,270.73333333333335,1.4,119.2,1.0666666666666667,270.73333333333335,1.4,0.7193675889328063,272.6,1.4666666666666666,4.87176685874825,1.2,27.866666666666667,131.86666666666667,1.4666666666666666,0.5417412801728135,33.266666666666666,272.6,1.4666666666666666,7.606469499660491,1.0666666666666667,61.6,0.2,234.73333333333332,1.4,111.8,0.6,234.73333333333332,1.4,2,1,7,7,-6.0
2017,17,0,0,0.6189473684210527,217.33333333333334,0.8666666666666667,1.3201649578678014,2.1333333333333333,26.933333333333334,114.46666666666667,1.2,-1.0507586268372324,30.866666666666667,217.33333333333334,0.8666666666666667,-0.09804757084903618,1.5333333333333332,51.333333333333336,0.0,263.3333333333333,1.8,89.13333333333334,0.3333333333333333,263.3333333333333,1.8,0.6105476673427992,237.2,1.4,-1.6832888424605692,1.4666666666666666,33.53333333333333,145.26666666666668,1.2,-1.3884477807308124,32.2,237.2,1.4,6.1493076255863715,1.1333333333333333,59.666666666666664,0.2,196.0,1.0666666666666667,116.26666666666667,0.6,196.0,1.0666666666666667,2,1,7,7,2.5
2017,18,1,0,0.6685082872928176,270.375,1.625,4.412757704153211,2.3125,25.3125,118.9375,0.75,-0.57906105073554,33.0,270.375,1.625,9.623058841621694,0.6875,65.25,0.0625,258.1875,1.4375,118.125,0.9375,258.1875,1.4375,0.6169354838709677,212.125,0.875,0.61082052970578,2.1875,27.6875,114.5625,1.125,-2.253423211991856,30.25,212.125,0.875,-0.027556789660645342,1.5,49.0625,0.0,256.75,1.6875,88.75,0.3125,256.75,1.6875,0,0,6,6,8.5
2017,18,1,0,0.6177606177606177,251.4375,1.75,-1.1068316352151566,1.75,28.375,122.0625,1.0625,-1.3614621039135189,31.875,251.4375,1.75,7.258014129177765,1.0,57.625,0.375,237.4375,1.3125,122.3125,0.9375,237.4375,1.3125,0.6471698113207547,259.125,1.3125,3.3601388559165812,1.5,26.875,115.4375,0.75,-2.4915478429447093,32.3125,259.125,1.3125,7.805021054188399,1.0625,57.375,0.0,232.8125,1.375,104.0625,0.5625,232.8125,1.375,0,0,6,6,6.5
2017,18,1,0,0.5996204933586338,232.25,1.3125,-2.6679093297767045,1.5,32.9375,141.375,1.125,-1.4782765312213346,32.3125,232.25,1.3125,5.050791450844716,1.25,58.5,0.1875,192.125,1.0625,116.25,0.5625,192.125,1.0625,0.6063157894736843,191.5625,1.0,-0.4299423353540789,2.9375,30.4375,126.0625,0.75,-2.1841777061972873,29.25,191.5625,1.0,2.434556177239577,1.0,54.5,0.0625,240.25,0.875,124.625,1.375,240.25,0.875,0,1,7,7,8.5
2017,18,1,0,0.7201492537313433,270.875,1.4375,5.0453319587915395,1.25,27.75,129.375,1.4375,0.40826677623817687,33.0625,270.875,1.4375,7.924808150774432,1.0,60.125,0.25,242.75,1.375,111.6875,0.6875,242.75,1.375,0.5848303393213573,207.4375,1.375,-2.7781681712863486,2.1875,30.625,131.375,0.9375,-2.366586669896263,30.75,207.4375,1.375,3.126229393325622,1.3125,42.625,0.125,248.0625,1.5625,88.0625,0.4375,248.0625,1.5625,0,1,7,7,6.5
2017,19,1,0,0.6046099290780141,247.9375,2.375,0.3227175820460872,2.25,29.5625,132.1875,0.5625,-1.7204727456746811,34.75,247.9375,2.375,8.839402343399154,1.0625,60.125,0.0625,242.6875,1.5,79.1875,0.4375,242.6875,1.5,0.65,256.70588235294116,1.2941176470588236,3.3183785619318953,1.588235294117647,27.58823529411765,115.94117647058823,0.7647058823529411,-2.484768784115439,32.11764705882353,256.70588235294116,1.2941176470588236,8.023476147035757,1.0,57.0,0.0,234.35294117647058,1.3529411764705883,104.70588235294117,0.5294117647058824,234.35294117647058,1.3529411764705883,2,1,13,7,-2.5
